index,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,nonzero_mean,output_type,gtex_tissue,histone_mark,transcription_factor
1195,EFO:0002784 TF ChIP-seq HCFC1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.9453191757202148,OutputType.CHIP_TF,NaN,NaN,HCFC1
1196,EFO:0002784 TF ChIP-seq HDGF,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7890187501907349,OutputType.CHIP_TF,NaN,NaN,HDGF
1197,EFO:0002784 TF ChIP-seq IKZF1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.6800206899642944,OutputType.CHIP_TF,NaN,NaN,IKZF1
1198,EFO:0002784 TF ChIP-seq IKZF2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7160203456878662,OutputType.CHIP_TF,NaN,NaN,IKZF2
1199,EFO:0002784 TF ChIP-seq IRF4,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.0405197143554688,OutputType.CHIP_TF,NaN,NaN,IRF4
1200,EFO:0002784 TF ChIP-seq JUNB,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8688349723815918,OutputType.CHIP_TF,NaN,NaN,JUNB
1201,EFO:0002784 TF ChIP-seq JUND,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.0850448608398438,OutputType.CHIP_TF,NaN,NaN,JUND
1202,EFO:0002784 TF ChIP-seq KLF5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.8311827182769775,OutputType.CHIP_TF,NaN,NaN,KLF5
1203,EFO:0002784 TF ChIP-seq LARP7,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7827554941177368,OutputType.CHIP_TF,NaN,NaN,LARP7
1204,EFO:0002784 TF ChIP-seq MAFK,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.9885203242301941,OutputType.CHIP_TF,NaN,NaN,MAFK
1205,EFO:0002784 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.9872282147407532,OutputType.CHIP_TF,NaN,NaN,MAX
1206,EFO:0002784 TF ChIP-seq MAZ,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.9108998775482178,OutputType.CHIP_TF,NaN,NaN,MAZ
1207,EFO:0002784 TF ChIP-seq MAZ genetically modified (insertion) using CRISPR targeting H. sapiens MAZ,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,true,0.796148419380188,OutputType.CHIP_TF,NaN,NaN,MAZ
1208,EFO:0002784 TF ChIP-seq MEF2A,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.2698980569839478,OutputType.CHIP_TF,NaN,NaN,MEF2A
1209,EFO:0002784 TF ChIP-seq MLLT1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7722062468528748,OutputType.CHIP_TF,NaN,NaN,MLLT1
1210,EFO:0002784 TF ChIP-seq MTA2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7164093852043152,OutputType.CHIP_TF,NaN,NaN,MTA2
1211,EFO:0002784 TF ChIP-seq MTA3,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.7905999422073364,OutputType.CHIP_TF,NaN,NaN,MTA3
1212,EFO:0002784 TF ChIP-seq MXI1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.842041015625,OutputType.CHIP_TF,NaN,NaN,MXI1
1213,EFO:0002784 TF ChIP-seq NBN,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7843272686004639,OutputType.CHIP_TF,NaN,NaN,NBN
1214,EFO:0002784 TF ChIP-seq NFATC1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8092830777168274,OutputType.CHIP_TF,NaN,NaN,NFATC1
1215,EFO:0002784 TF ChIP-seq NFIC,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8510435223579407,OutputType.CHIP_TF,NaN,NaN,NFIC
1216,EFO:0002784 TF ChIP-seq NFYB,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.1820787191390991,OutputType.CHIP_TF,NaN,NaN,NFYB
1217,EFO:0002784 TF ChIP-seq NKRF,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7874102592468262,OutputType.CHIP_TF,NaN,NaN,NKRF
1218,EFO:0002784 TF ChIP-seq NR2C1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.801044225692749,OutputType.CHIP_TF,NaN,NaN,NR2C1
1219,EFO:0002784 TF ChIP-seq NR2F1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7675148248672485,OutputType.CHIP_TF,NaN,NaN,NR2F1
1220,EFO:0002784 TF ChIP-seq NRF1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.0393208265304565,OutputType.CHIP_TF,NaN,NaN,NRF1
1221,EFO:0002784 TF ChIP-seq PAX5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.9504730701446533,OutputType.CHIP_TF,NaN,NaN,PAX5
1222,EFO:0002784 TF ChIP-seq PKNOX1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7586695551872253,OutputType.CHIP_TF,NaN,NaN,PKNOX1
1223,EFO:0002784 TF ChIP-seq PML,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.823505163192749,OutputType.CHIP_TF,NaN,NaN,PML
1224,EFO:0002784 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.2061704397201538,OutputType.CHIP_TF,NaN,NaN,POLR2A
1225,EFO:0002784 TF ChIP-seq POLR2AphosphoS2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.3626943826675415,OutputType.CHIP_TF,NaN,NaN,POLR2AphosphoS2
1226,EFO:0002784 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.2224026918411255,OutputType.CHIP_TF,NaN,NaN,POLR2AphosphoS5
1227,EFO:0002784 TF ChIP-seq POU2F2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8817843198776245,OutputType.CHIP_TF,NaN,NaN,POU2F2
1228,EFO:0002784 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8497679829597473,OutputType.CHIP_TF,NaN,NaN,RAD21
1229,EFO:0002784 TF ChIP-seq RAD51,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7854951024055481,OutputType.CHIP_TF,NaN,NaN,RAD51
1230,EFO:0002784 TF ChIP-seq RB1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.8058056831359863,OutputType.CHIP_TF,NaN,NaN,RB1
1231,EFO:0002784 TF ChIP-seq RELA,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.8275986313819885,OutputType.CHIP_TF,NaN,NaN,RELA
1232,EFO:0002784 TF ChIP-seq RELB,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7890749573707581,OutputType.CHIP_TF,NaN,NaN,RELB
1233,EFO:0002784 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.3281280994415283,OutputType.CHIP_TF,NaN,NaN,REST
1234,EFO:0002784 TF ChIP-seq RFX5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.927302360534668,OutputType.CHIP_TF,NaN,NaN,RFX5
1235,EFO:0002784 TF ChIP-seq RUNX3,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.7395882606506348,OutputType.CHIP_TF,NaN,NaN,RUNX3
1236,EFO:0002784 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.9674800038337708,OutputType.CHIP_TF,NaN,NaN,SIN3A
1237,EFO:0002784 TF ChIP-seq SMAD1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.8233011960983276,OutputType.CHIP_TF,NaN,NaN,SMAD1
1238,EFO:0002784 TF ChIP-seq SMAD5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.0011628866195679,OutputType.CHIP_TF,NaN,NaN,SMAD5
1239,EFO:0002784 TF ChIP-seq SMARCA5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7688422203063965,OutputType.CHIP_TF,NaN,NaN,SMARCA5
1240,EFO:0002784 TF ChIP-seq SMC3,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8684404492378235,OutputType.CHIP_TF,NaN,NaN,SMC3
1241,EFO:0002784 TF ChIP-seq SP1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.6579777002334595,OutputType.CHIP_TF,NaN,NaN,SP1
1242,EFO:0002784 TF ChIP-seq SPI1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.0628377199172974,OutputType.CHIP_TF,NaN,NaN,SPI1
1243,EFO:0002784 TF ChIP-seq SRF,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.4463177919387817,OutputType.CHIP_TF,NaN,NaN,SRF
1244,EFO:0002784 TF ChIP-seq STAT5A,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8305513858795166,OutputType.CHIP_TF,NaN,NaN,STAT5A
1245,EFO:0002784 TF ChIP-seq SUPT20H,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.0135798454284668,OutputType.CHIP_TF,NaN,NaN,SUPT20H
1246,EFO:0002784 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.1568516492843628,OutputType.CHIP_TF,NaN,NaN,TAF1
1247,EFO:0002784 TF ChIP-seq TARDBP,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.801723062992096,OutputType.CHIP_TF,NaN,NaN,TARDBP
1248,EFO:0002784 TF ChIP-seq TBL1XR1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.9644992351531982,OutputType.CHIP_TF,NaN,NaN,TBL1XR1
1249,EFO:0002784 TF ChIP-seq TBP,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8730894923210144,OutputType.CHIP_TF,NaN,NaN,TBP
1250,EFO:0002784 TF ChIP-seq TBX21,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.8617342114448547,OutputType.CHIP_TF,NaN,NaN,TBX21
1251,EFO:0002784 TF ChIP-seq TCF12,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.8118125796318054,OutputType.CHIP_TF,NaN,NaN,TCF12
1252,EFO:0002784 TF ChIP-seq TCF3,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.753556489944458,OutputType.CHIP_TF,NaN,NaN,TCF3
1253,EFO:0002784 TF ChIP-seq TCF7,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8476194143295288,OutputType.CHIP_TF,NaN,NaN,TCF7
1254,EFO:0002784 TF ChIP-seq TRIM22,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.779391884803772,OutputType.CHIP_TF,NaN,NaN,TRIM22
1255,EFO:0002784 TF ChIP-seq USF2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.0036530494689941,OutputType.CHIP_TF,NaN,NaN,USF2
1256,EFO:0002784 TF ChIP-seq YY1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,1.254370093345642,OutputType.CHIP_TF,NaN,NaN,YY1
1257,EFO:0002784 TF ChIP-seq ZBED1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8435477018356323,OutputType.CHIP_TF,NaN,NaN,ZBED1
1258,EFO:0002784 TF ChIP-seq ZBTB11 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB11,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,true,0.7937339544296265,OutputType.CHIP_TF,NaN,NaN,ZBTB11
1259,EFO:0002784 TF ChIP-seq ZBTB40,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7015077471733093,OutputType.CHIP_TF,NaN,NaN,ZBTB40
1260,EFO:0002784 TF ChIP-seq ZFP36,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.8901944756507874,OutputType.CHIP_TF,NaN,NaN,ZFP36
1261,EFO:0002784 TF ChIP-seq ZNF207,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.805801272392273,OutputType.CHIP_TF,NaN,NaN,ZNF207
1262,EFO:0002784 TF ChIP-seq ZNF217,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7593768239021301,OutputType.CHIP_TF,NaN,NaN,ZNF217
1263,EFO:0002784 TF ChIP-seq ZNF24,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.7822429537773132,OutputType.CHIP_TF,NaN,NaN,ZNF24
1264,EFO:0002784 TF ChIP-seq ZNF384,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,false,0.9425265789031982,OutputType.CHIP_TF,NaN,NaN,ZNF384
1265,EFO:0002784 TF ChIP-seq ZNF687,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,false,0.766869306564331,OutputType.CHIP_TF,NaN,NaN,ZNF687
1266,EFO:0002785 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,false,1.0440921783447266,OutputType.CHIP_TF,NaN,NaN,POLR2A
1267,EFO:0002785 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,false,1.2004681825637817,OutputType.CHIP_TF,NaN,NaN,POLR2AphosphoS5
1268,EFO:0002785 TF ChIP-seq POU2F2,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,false,0.886300802230835,OutputType.CHIP_TF,NaN,NaN,POU2F2
1269,EFO:0002785 TF ChIP-seq SPI1,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,false,1.0274730920791626,OutputType.CHIP_TF,NaN,NaN,SPI1
1270,EFO:0002785 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,false,0.994174599647522,OutputType.CHIP_TF,NaN,NaN,TAF1
1271,EFO:0002785 TF ChIP-seq YY1,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,false,1.1923378705978394,OutputType.CHIP_TF,NaN,NaN,YY1
1272,EFO:0002786 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002786,GM12892,cell_line,unknown,encode,single,false,0.917452335357666,OutputType.CHIP_TF,NaN,NaN,POLR2A
1273,EFO:0002786 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0002786,GM12892,cell_line,unknown,encode,single,false,1.1861841678619385,OutputType.CHIP_TF,NaN,NaN,POLR2AphosphoS5
1274,EFO:0002786 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0002786,GM12892,cell_line,unknown,encode,single,false,1.083040714263916,OutputType.CHIP_TF,NaN,NaN,TAF1
1275,EFO:0002786 TF ChIP-seq YY1,.,TF ChIP-seq,EFO:0002786,GM12892,cell_line,unknown,encode,single,false,1.0295073986053467,OutputType.CHIP_TF,NaN,NaN,YY1
1276,EFO:0002791 TF ChIP-seq BRCA1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,0.9932080507278442,OutputType.CHIP_TF,NaN,NaN,BRCA1
1277,EFO:0002791 TF ChIP-seq BRF2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.1048264503479004,OutputType.CHIP_TF,NaN,NaN,BRF2
1278,EFO:0002791 TF ChIP-seq CEBPB,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.1624259948730469,OutputType.CHIP_TF,NaN,NaN,CEBPB
1279,EFO:0002791 TF ChIP-seq CHD2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.2239834070205688,OutputType.CHIP_TF,NaN,NaN,CHD2
1280,EFO:0002791 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.0624818801879883,OutputType.CHIP_TF,NaN,NaN,CTCF
1281,EFO:0002791 TF ChIP-seq E2F1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.106582522392273,OutputType.CHIP_TF,NaN,NaN,E2F1
1282,EFO:0002791 TF ChIP-seq E2F4,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.1643184423446655,OutputType.CHIP_TF,NaN,NaN,E2F4
1283,EFO:0002791 TF ChIP-seq ELK1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.0448529720306396,OutputType.CHIP_TF,NaN,NaN,ELK1
1284,EFO:0002791 TF ChIP-seq ELK4,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.0486832857131958,OutputType.CHIP_TF,NaN,NaN,ELK4
1285,EFO:0002791 TF ChIP-seq EP300,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,0.7627109885215759,OutputType.CHIP_TF,NaN,NaN,EP300
1286,EFO:0002791 TF ChIP-seq GABPA,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.1946576833724976,OutputType.CHIP_TF,NaN,NaN,GABPA
1287,EFO:0002791 TF ChIP-seq GTF2F1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.0831323862075806,OutputType.CHIP_TF,NaN,NaN,GTF2F1
1288,EFO:0002791 TF ChIP-seq HCFC1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,0.9613363742828369,OutputType.CHIP_TF,NaN,NaN,HCFC1
1289,EFO:0002791 TF ChIP-seq JUN,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.0540261268615723,OutputType.CHIP_TF,NaN,NaN,JUN
1290,EFO:0002791 TF ChIP-seq JUND,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.106735348701477,OutputType.CHIP_TF,NaN,NaN,JUND
1291,EFO:0002791 TF ChIP-seq MAFF,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,0.9096593260765076,OutputType.CHIP_TF,NaN,NaN,MAFF
1292,EFO:0002791 TF ChIP-seq MAFK,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,0.9504102468490601,OutputType.CHIP_TF,NaN,NaN,MAFK
1293,EFO:0002791 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.0167754888534546,OutputType.CHIP_TF,NaN,NaN,MAX
1294,EFO:0002791 TF ChIP-seq MAZ,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.0946065187454224,OutputType.CHIP_TF,NaN,NaN,MAZ
1295,EFO:0002791 TF ChIP-seq MXI1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.1129454374313354,OutputType.CHIP_TF,NaN,NaN,MXI1
1296,EFO:0002791 TF ChIP-seq NFE2L2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,0.9645558595657349,OutputType.CHIP_TF,NaN,NaN,NFE2L2
1297,EFO:0002791 TF ChIP-seq NFYA,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.1656769514083862,OutputType.CHIP_TF,NaN,NaN,NFYA
1298,EFO:0002791 TF ChIP-seq NFYB,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.1003735065460205,OutputType.CHIP_TF,NaN,NaN,NFYB
1299,EFO:0002791 TF ChIP-seq NR2C2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.1807140111923218,OutputType.CHIP_TF,NaN,NaN,NR2C2
1300,EFO:0002791 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.2115081548690796,OutputType.CHIP_TF,NaN,NaN,POLR2A
1301,EFO:0002791 TF ChIP-seq POLR2AphosphoS2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.3249441385269165,OutputType.CHIP_TF,NaN,NaN,POLR2AphosphoS2
1302,EFO:0002791 TF ChIP-seq POLR3A,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.0765990018844604,OutputType.CHIP_TF,NaN,NaN,POLR3A
1303,EFO:0002791 TF ChIP-seq PRDM1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.0881224870681763,OutputType.CHIP_TF,NaN,NaN,PRDM1
1304,EFO:0002791 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.2690222263336182,OutputType.CHIP_TF,NaN,NaN,RAD21
1305,EFO:0002791 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.284610629081726,OutputType.CHIP_TF,NaN,NaN,REST
1306,EFO:0002791 TF ChIP-seq RFX5,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,0.9827273488044739,OutputType.CHIP_TF,NaN,NaN,RFX5
1307,EFO:0002791 TF ChIP-seq SMARCB1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.3108223676681519,OutputType.CHIP_TF,NaN,NaN,SMARCB1
1308,EFO:0002791 TF ChIP-seq SMARCC1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,0.9797285795211792,OutputType.CHIP_TF,NaN,NaN,SMARCC1
1309,EFO:0002791 TF ChIP-seq SMC3,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,0.8709062933921814,OutputType.CHIP_TF,NaN,NaN,SMC3
1310,EFO:0002791 TF ChIP-seq STAT3,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.042009711265564,OutputType.CHIP_TF,NaN,NaN,STAT3
1311,EFO:0002791 TF ChIP-seq SUPT20H,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.1725451946258545,OutputType.CHIP_TF,NaN,NaN,SUPT20H
1312,EFO:0002791 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.2314451932907104,OutputType.CHIP_TF,NaN,NaN,TAF1
1313,EFO:0002791 TF ChIP-seq TBP,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.1317002773284912,OutputType.CHIP_TF,NaN,NaN,TBP
1314,EFO:0002791 TF ChIP-seq TCF7L2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,0.7594085931777954,OutputType.CHIP_TF,NaN,NaN,TCF7L2
1315,EFO:0002791 TF ChIP-seq USF2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,false,1.055086374282837,OutputType.CHIP_TF,NaN,NaN,USF2
1316,EFO:0002793 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002793,HL-60,cell_line,adult,encode,single,false,2.708632707595825,OutputType.CHIP_TF,NaN,NaN,CTCF
1317,EFO:0002793 TF ChIP-seq GABPA,.,TF ChIP-seq,EFO:0002793,HL-60,cell_line,adult,encode,single,false,0.9271953105926514,OutputType.CHIP_TF,NaN,NaN,GABPA
1318,EFO:0002793 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0002793,HL-60,cell_line,adult,encode,single,false,0.9963319897651672,OutputType.CHIP_TF,NaN,NaN,POLR2AphosphoS5
1319,EFO:0002793 TF ChIP-seq SPI1,.,TF ChIP-seq,EFO:0002793,HL-60,cell_line,adult,encode,single,false,1.103271484375,OutputType.CHIP_TF,NaN,NaN,SPI1
1320,EFO:0002798 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002798,NB4,cell_line,adult,encode,single,false,1.6413131952285767,OutputType.CHIP_TF,NaN,NaN,CTCF
1321,EFO:0002798 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0002798,NB4,cell_line,adult,encode,single,false,0.9357728362083435,OutputType.CHIP_TF,NaN,NaN,MAX
1322,EFO:0002798 TF ChIP-seq MYC,.,TF ChIP-seq,EFO:0002798,NB4,cell_line,adult,encode,single,false,1.040799856185913,OutputType.CHIP_TF,NaN,NaN,MYC
1323,EFO:0002798 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002798,NB4,cell_line,adult,encode,single,false,3.8026444911956787,OutputType.CHIP_TF,NaN,NaN,POLR2A
1324,EFO:0002819 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002819,Calu3,cell_line,adult,encode,single,false,1.0283527374267578,OutputType.CHIP_TF,NaN,NaN,CTCF
1325,EFO:0002824 TF ChIP-seq CBX3,.,TF ChIP-seq,EFO:0002824,HCT116,cell_line,adult,encode,single,false,0.8107402324676514,OutputType.CHIP_TF,NaN,NaN,CBX3
1326,EFO:0002824 TF ChIP-seq CEBPB,.,TF ChIP-seq,EFO:0002824,HCT116,cell_line,adult,encode,single,false,0.8486549258232117,OutputType.CHIP_TF,NaN,NaN,CEBPB
1327,EFO:0002824 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002824,HCT116,cell_line,adult,encode,single,false,0.7808284759521484,OutputType.CHIP_TF,NaN,NaN,CTCF
1328,"EFO:0002824 TF ChIP-seq CTCF genetically modified (insertion) using CRISPR inserting O. sativa LOC4335696, genetically modified (insertion) using CRISPR targeting H. sapiens BRD4",.,TF ChIP-seq,EFO:0002824,HCT116,cell_line,unknown,encode,single,true,0.905817449092865,OutputType.CHIP_TF,NaN,NaN,CTCF
